Name: Souvenir FAMAS | Styx (Factory New)                                        $23.00 USD          #20
Name: Sticker | device (Foil) | Atlanta 2017                                     $23.19 USD          #14
Name: AK-47 | Hydroponic (Battle-Scarred)                                        $23.20 USD          #16
Name: Sticker | olofmeister (Gold) | Boston 2018                                 $23.24 USD          #9
Name: Souvenir Dual Berettas | Stained (Minimal Wear)                            $23.27 USD          #13
Name: ESL One Katowice 2015 Challengers (Holo-Foil)                              $23.28 USD          #53
Name: AK-47 | Neon Revolution (Well-Worn)                                        $23.34 USD          #33
Name: UMP-45 | Caramel (Factory New)                                             $23.35 USD          #8
Name: Five-SeveN | Hyper Beast (Minimal Wear)                                    $23.51 USD          #23
Name: StatTrak(TM) AK-47 | Orbit Mk01 (Minimal Wear)                             $23.58 USD          #38
Name: Souvenir MP7 | Gunsmoke (Factory New)                                      $23.58 USD          #4
Name: Sticker | Winged Defuser                                                   $23.60 USD          #22
Name: StatTrak(TM) USP-S | Caiman (Factory New)                                  $23.87 USD          #34
Name: Sticker | dennis (Gold) | Krakow 2017                                      $23.88 USD          #5
Name: AK-47 | Vulcan (Well-Worn)                                                 $23.88 USD          #52
Name: StatTrak(TM) M4A4 | %E9%BE%8D%E7%8E%8B (Dragon King) (Well-Worn)           $23.89 USD          #8
Name: StatTrak(TM) USP-S | Overgrowth (Minimal Wear)                             $23.95 USD          #27
Name: USP-S | Kill Confirmed (Well-Worn)                                         $24.11 USD          #66
Name: MP9 | Bulldozer (Minimal Wear)                                             $24.11 USD          #23
Name: Spectrum 2 Case                                                            $0.04 USD           #256623
Name: Tec-9 | Groundwater (Minimal Wear)                                         $0.04 USD           #4507
Name: Negev | Army Sheen (Factory New)                                           $0.04 USD           #5092
Name: Sealed Graffiti | Heart (Desert Amber)                                     $0.04 USD           #503
Name: Sealed Graffiti | Tombstone (Brick Red)                                    $0.04 USD           #285
Name: Sealed Graffiti | Sorry (Monster Purple)                                   $0.04 USD           #317
Name: SG 553 | Army Sheen (Factory New)                                          $0.04 USD           #8969
Name: Sealed Graffiti | Sorry (Tracer Yellow)                                    $0.04 USD           #232
Name: Sealed Graffiti | Tombstone (Wire Blue)                                    $0.04 USD           #328
Name: Sealed Graffiti | Tombstone (Bazooka Pink)                                 $0.04 USD           #309
Name: Sealed Graffiti | Ninja (Violent Violet)                                   $0.04 USD           #298
Name: Sealed Graffiti | King Me (Jungle Green)                                   $0.04 USD           #152
Name: Sealed Graffiti | Lambda (Tiger Orange)                                    $0.04 USD           #506
Name: P250 | Sand Dune (Minimal Wear)                                            $0.04 USD           #3128
Name: Sealed Graffiti | King Me (Monster Purple)                                 $0.04 USD           #359
Name: Sealed Graffiti | Cocky (Tracer Yellow)                                    $0.04 USD           #456
Name: Sealed Graffiti | Sorry (Shark White)                                      $0.04 USD           #340
Name: Sealed Graffiti | Ninja (SWAT Blue)                                        $0.04 USD           #254
Name: Sealed Graffiti | Tombstone (Monarch Blue)                                 $0.04 USD           #343
Name: Sealed Graffiti | Sorry (Bazooka Pink)                                     $0.04 USD           #315
Name: Tec-9 | Army Mesh (Factory New)                                            $0.04 USD           #3262
Name: Sealed Graffiti | Tombstone (SWAT Blue)                                    $0.05 USD           #267
Name: Sealed Graffiti | Tombstone (War Pig Pink)                                 $0.05 USD           #248
Name: P250 | Sand Dune (Battle-Scarred)                                          $0.05 USD           #1477
Name: Sealed Graffiti | Tombstone (Cash Green)                                   $0.05 USD           #199
Name: Sealed Graffiti | Karambit (Blood Red)                                     $0.05 USD           #261
Name: Sealed Graffiti | Heart (Tiger Orange)                                     $0.05 USD           #455
Name: Sawed-Off | Sage Spray (Field-Tested)                                      $0.05 USD           #625
Name: UMP-45 | Scorched (Field-Tested)                                           $0.05 USD           #709
Name: MP9 | Storm (Field-Tested)                                                 $0.05 USD           #715
Name: M249 | Contrast Spray (Field-Tested)                                       $0.05 USD           #766
Name: Sawed-Off | Sage Spray (Battle-Scarred)                                    $0.05 USD           #422
Name: MAC-10 | Palm (Field-Tested)                                               $0.05 USD           #3745
Name: P2000 | Granite Marbleized (Field-Tested)                                  $0.05 USD           #4583
Name: Sealed Graffiti | Quickdraw (Blood Red)                                    $0.05 USD           #148
Name: Sealed Graffiti | Tombstone (Monster Purple)                               $0.05 USD           #202
Name: Five-SeveN | Orange Peel (Field-Tested)                                    $0.05 USD           #6056
Name: Tec-9 | VariCamo (Field-Tested)                                            $0.05 USD           #4046
Name: G3SG1 | Green Apple (Minimal Wear)                                         $0.05 USD           #3764
Name: Operation Phoenix Weapon Case                                              $0.05 USD           #193411
Name: Sealed Graffiti | Sheriff (Frog Green)                                     $0.05 USD           #322
Name: Dual Berettas | Stained (Field-Tested)                                     $0.05 USD           #2907
Name: XM1014 | CaliCamo (Field-Tested)                                           $0.05 USD           #3421
Name: UMP-45 | Gunsmoke (Field-Tested)                                           $0.05 USD           #4158
Name: M249 | Contrast Spray (Battle-Scarred)                                     $0.05 USD           #623
Name: MAG-7 | Storm (Field-Tested)                                               $0.05 USD           #971
Name: M249 | Gator Mesh (Field-Tested)                                           $0.05 USD           #3234
Name: PP-Bizon | Night Ops (Field-Tested)                                        $0.05 USD           #3106
Name: SSG 08 | Blue Spruce (Minimal Wear)                                        $0.05 USD           #2802
Name: Galil AR | VariCamo (Field-Tested)                                         $0.05 USD           #3152
Name: MP9 | Orange Peel (Battle-Scarred)                                         $0.05 USD           #880
Name: Tec-9 | VariCamo (Minimal Wear)                                            $0.05 USD           #1772
Name: MAC-10 | Palm (Battle-Scarred)                                             $0.05 USD           #975
Name: G3SG1 | VariCamo (Minimal Wear)                                            $0.05 USD           #1758
Name: Tec-9 | VariCamo (Battle-Scarred)                                          $0.05 USD           #461
Name: P2000 | Granite Marbleized (Well-Worn)                                     $0.05 USD           #786
Name: Five-SeveN | Orange Peel (Battle-Scarred)                                  $0.05 USD           #1255
Name: Sawed-Off | Snake Camo (Field-Tested)                                      $0.05 USD           #3826
Name: Dual Berettas | Stained (Well-Worn)                                        $0.05 USD           #1583
Name: UMP-45 | Scorched (Battle-Scarred)                                         $0.05 USD           #359
Name: XM1014 | CaliCamo (Battle-Scarred)                                         $0.05 USD           #532
Name: Sealed Graffiti | GGEZ (Blood Red)                                         $0.05 USD           #226
Name: MAC-10 | Palm (Well-Worn)                                                  $0.05 USD           #566
Name: AUG | Condemned (Field-Tested)                                             $0.05 USD           #5787
Name: P2000 | Granite Marbleized (Battle-Scarred)                                $0.05 USD           #1134
Name: M249 | Gator Mesh (Minimal Wear)                                           $0.05 USD           #2118
Name: Dual Berettas | Stained (Battle-Scarred)                                   $0.05 USD           #1163
Name: UMP-45 | Gunsmoke (Battle-Scarred)                                         $0.05 USD           #895
Name: UMP-45 | Gunsmoke (Well-Worn)                                              $0.05 USD           #549
Name: Sawed-Off | Snake Camo (Battle-Scarred)                                    $0.05 USD           #583
Name: XM1014 | Blue Steel (Field-Tested)                                         $0.05 USD           #2800
Name: UMP-45 | Scorched (Minimal Wear)                                           $0.05 USD           #1855
Name: Sealed Graffiti | King Me (Blood Red)                                      $0.05 USD           #225
Name: FAMAS | Cyanospatter (Field-Tested)                                        $0.05 USD           #4737
Name: MP9 | Orange Peel (Field-Tested)                                           $0.05 USD           #3702
Name: Galil AR | VariCamo (Minimal Wear)                                         $0.05 USD           #2144
Name: AUG | Condemned (Battle-Scarred)                                           $0.05 USD           #1333
Name: G3SG1 | VariCamo (Field-Tested)                                            $0.05 USD           #3094
Name: Nova | Caged Steel (Minimal Wear)                                          $0.05 USD           #2248
Name: PP-Bizon | Night Ops (Battle-Scarred)                                      $0.05 USD           #231
Name: G3SG1 | VariCamo (Battle-Scarred)                                          $0.05 USD           #561
Name: G3SG1 | VariCamo (Well-Worn)                                               $0.05 USD           #269
Name: Five-SeveN | Orange Peel (Well-Worn)                                       $0.05 USD           #890
Name: G3SG1 | Green Apple (Field-Tested)                                         $0.05 USD           #1118
Name: M249 | Gator Mesh (Battle-Scarred)                                         $0.05 USD           #656
Name: XM1014 | Blue Steel (Battle-Scarred)                                       $0.05 USD           #980
Name: UMP-45 | Scorched (Well-Worn)                                              $0.05 USD           #459
Name: MP9 | Storm (Battle-Scarred)                                               $0.05 USD           #280
Name: XM1014 | Blue Steel (Minimal Wear)                                         $0.05 USD           #1446
Name: P90 | Ash Wood (Field-Tested)                                              $0.05 USD           #2002
Name: XM1014 | Blue Steel (Well-Worn)                                            $0.05 USD           #1689
Name: XM1014 | CaliCamo (Minimal Wear)                                           $0.05 USD           #1441
Name: M249 | Contrast Spray (Minimal Wear)                                       $0.05 USD           #267
Name: Tec-9 | VariCamo (Well-Worn)                                               $0.05 USD           #346
Name: Galil AR | VariCamo (Battle-Scarred)                                       $0.05 USD           #588
Name: PP-Bizon | Night Ops (Minimal Wear)                                        $0.05 USD           #1443
Name: Nova | Caged Steel (Field-Tested)                                          $0.05 USD           #472
Name: Dual Berettas | Stained (Minimal Wear)                                     $0.05 USD           #1728
Name: FAMAS | Cyanospatter (Battle-Scarred)                                      $0.05 USD           #1059
Name: Sawed-Off | Snake Camo (Minimal Wear)                                      $0.05 USD           #925
Name: StatTrak(TM) M4A4 | %E9%BE%8D%E7%8E%8B (Dragon King) (Well-Worn)           $23.89 USD          #8
Name: StatTrak(TM) USP-S | Overgrowth (Minimal Wear)                             $23.95 USD          #27
Name: USP-S | Kill Confirmed (Well-Worn)                                         $24.11 USD          #66
Name: MP9 | Bulldozer (Minimal Wear)                                             $24.11 USD          #23
Name: StatTrak(TM) AK-47 | Frontside Misty (Well-Worn)                           $24.23 USD          #24
Name: AK-47 | Case Hardened (Well-Worn)                                          $24.23 USD          #142
Name: Desert Eagle | Golden Koi (Minimal Wear)                                   $24.26 USD          #16
Name: Souvenir USP-S | Night Ops (Field-Tested)                                  $24.53 USD          #12
Name: StatTrak(TM) AK-47 | Point Disarray (Battle-Scarred)                       $24.33 USD          #10
Name: AK-47 | Wasteland Rebel (Minimal Wear)                                     $24.39 USD          #71
Name: StatTrak(TM) M4A1-S | Guardian (Factory New)                               $24.43 USD          #49
Name: StatTrak(TM) AWP | Elite Build (Minimal Wear)                              $24.43 USD          #24
Name: AK-47 | Fuel Injector (Battle-Scarred)                                     $24.44 USD          #42
Name: AK-47 | Case Hardened (Field-Tested)                                       $24.45 USD          #244
Name: Sticker | shroud (Foil) | Cluj-Napoca 2015                                 $24.50 USD          #10
Name: M4A4 | Radiation Hazard (Minimal Wear)                                     $24.52 USD          #50
Name: StatTrak(TM) CZ75-Auto | Xiangliu (Factory New)                            $24.61 USD          #14
Name: Operation Wildfire Access Pass                                             $24.70 USD          #84
Name: Souvenir PP-Bizon | Night Ops (Factory New)                                $24.95 USD          #9
Name: StatTrak(TM) USP-S | Cortex (Field-Tested)                                 $24.73 USD          #22
Name: Glock-18 | Groundwater (Factory New)                                       $24.76 USD          #4
Name: USP-S | Orion (Well-Worn)                                                  $24.40 USD          #4
Name: StatTrak(TM) AK-47 | Redline (Field-Tested)                                $24.85 USD          #307
Name: P90 | Fallout Warning (Factory New)                                        $24.99 USD          #7
Name: Souvenir UMP-45 | Gunsmoke (Minimal Wear)                                  $25.00 USD          #5
Name: Souvenir UMP-45 | Blaze (Factory New)                                      $25.00 USD          #82
Name: CZ75-Auto | Crimson Web (Factory New)                                      $25.01 USD          #20
Name: StatTrak(TM) M4A4 | Desolate Space (Well-Worn)                             $25.09 USD          #32
Name: Sticker | JW (Gold) | Boston 2018                                          $25.16 USD          #4
Name: Souvenir Galil AR | VariCamo (Factory New)                                 $25.09 USD          #10
Name: Sticker | Happy (Gold) | Boston 2018                                       $25.23 USD          #9
Name: Sticker | flusha (Gold) | Krakow 2017                                      $25.23 USD          #18
Name: Sticker | ropz (Gold) | Krakow 2017                                        $25.39 USD          #6
Name: StatTrak(TM) P250 | See Ya Later (Well-Worn)                               $25.47 USD          #6
Name: Sticker | pashaBiceps (Gold) | Boston 2018                                 $25.32 USD          #18
Name: AK-47 | First Class (Factory New)                                          $25.39 USD          #20
Name: Souvenir AUG | Condemned (Well-Worn)                                       $25.26 USD          #3
Name: Sticker | tabseN (Gold) | Krakow 2017                                      $25.69 USD          #9
Name: StatTrak(TM) AWP | Fever Dream (Minimal Wear)                              $25.70 USD          #27
Name: StatTrak(TM) R8 Revolver | Fade (Minimal Wear)                             $25.87 USD          #14
Name: StatTrak(TM) M4A4 | Griffin (Factory New)                                  $25.92 USD          #27
Name: Sticker | n0thing (Gold) | Krakow 2017                                     $25.93 USD          #11
Name: M4A4 | Modern Hunter (Minimal Wear)                                        $26.01 USD          #13
Name: StatTrak(TM) M4A1-S | Golden Coil (Well-Worn)                              $26.03 USD          #30
Name: StatTrak(TM) AK-47 | Frontside Misty (Field-Tested)                        $26.10 USD          #68
Name: StatTrak(TM) AWP | Fever Dream (Well-Worn)                                 $26.10 USD          #7
Name: AK-47 | Neon Revolution (Minimal Wear)                                     $26.11 USD          #106
Name: Sticker | shroud (Foil) | MLG Columbus 2016                                $26.29 USD          #6
Name: AWP | Oni Taiji (Battle-Scarred)                                           $26.47 USD          #8
Name: Souvenir MP9 | Setting Sun (Factory New)                                   $26.59 USD          #12
Name: M4A4 | Desolate Space (Factory New)                                        $26.69 USD          #55
Name: Sticker | kRYSTAL (Gold) | Krakow 2017                                     $26.72 USD          #6
Name: AK-47 | Fuel Injector (Well-Worn)                                          $26.77 USD          #40
Name: Souvenir PP-Bizon | Brass (Factory New)                                    $26.97 USD          #7
Name: Souvenir Five-SeveN | Silver Quartz (Minimal Wear)                         $26.75 USD          #8
Name: StatTrak(TM) M4A4 | Bullet Rain (Field-Tested)                             $26.88 USD          #17
Name: M4A1-S | Golden Coil (Factory New)                                         $27.03 USD          #82
Name: Sticker | Headhunter (Foil)                                                $27.14 USD          #24
Name: StatTrak(TM) M4A4 | %E9%BE%8D%E7%8E%8B (Dragon King) (Minimal Wear)        $27.19 USD          #41
Name: StatTrak(TM) G3SG1 | Flux (Factory New)                                    $27.43 USD          #15
Name: StatTrak(TM) USP-S | Serum (Factory New)                                   $27.43 USD          #26
Name: Souvenir SSG 08 | Tropical Storm (Factory New)                             $27.48 USD          #6
Name: Souvenir M4A1-S | VariCamo (Factory New)                                   $27.48 USD          #18
Name: USP-S | Neo-Noir (Minimal Wear)                                            $27.54 USD          #55
Name: P90 | Emerald Dragon (Minimal Wear)                                        $27.55 USD          #25
Name: StatTrak(TM) PP-Bizon | Judgement of Anubis (Factory New)                  $27.56 USD          #20
Name: StatTrak(TM) M4A1-S | Chantico's Fire (Well-Worn)                          $27.57 USD          #19
Name: AWP | Asiimov (Battle-Scarred)                                             $27.60 USD          #330
Name: USP-S | Overgrowth (Factory New)                                           $27.61 USD          #8
Name: AK-47 | Frontside Misty (Factory New)                                      $27.68 USD          #43
Name: Souvenir USP-S | Forest Leaves (Well-Worn)                                 $27.48 USD          #7
Name: AK-47 | Point Disarray (Factory New)                                       $27.75 USD          #61
Name: Sticker | Cloud9 G2A (Foil) | Katowice 2015                                $27.77 USD          #23
Name: StatTrak(TM) Sawed-Off | The Kraken (Factory New)                          $27.83 USD          #22
Name: Souvenir CZ75-Auto | Nitro (Minimal Wear)                                  $27.85 USD          #8
Name: Guardian Elite Pin                                                         $27.90 USD          #29
Name: USP-S | Kill Confirmed (Field-Tested)                                      $27.90 USD          #105
Name: StatTrak(TM) R8 Revolver | Crimson Web (Factory New)                       $27.98 USD          #9
Name: StatTrak(TM) AWP | Electric Hive (Field-Tested)                            $27.98 USD          #36
Name: StatTrak(TM) Five-SeveN | Case Hardened (Factory New)                      $28.00 USD          #37
Name: StatTrak(TM) AK-47 | Cartel (Factory New)                                  $28.08 USD          #44
Name: Souvenir MP9 | Hot Rod (Minimal Wear)                                      $28.12 USD          #4
Name: StatTrak(TM) Nova | Hyper Beast (Factory New)                              $28.17 USD          #19
Name: StatTrak(TM) MAC-10 | Ultraviolet (Factory New)                            $28.32 USD          #5
Name: Souvenir PP-Bizon | Sand Dashed (Factory New)                              $29.21 USD          #4
Name: StatTrak(TM) MP7 | Bloodsport (Well-Worn)                                  $28.49 USD          #1
Name: StatTrak(TM) M4A4 | X-Ray (Field-Tested)                                   $28.49 USD          #9
Name: Souvenir UMP-45 | Gunsmoke (Battle-Scarred)                                $28.02 USD          #3
Name: Sticker | shox (Gold) | Krakow 2017                                        $28.55 USD          #13
Name: Sticker | autimatic (Gold) | Krakow 2017                                   $28.68 USD          #5
Name: Souvenir USP-S | Road Rash (Well-Worn)                                     $28.69 USD          #16
Name: StatTrak(TM) AUG | Fleet Flock (Factory New)                               $28.69 USD          #14
Name: Sticker | captainMo (Foil) | Boston 2018                                   $28.75 USD          #11
Name: StatTrak(TM) R8 Revolver | Fade (Well-Worn)                                $28.76 USD          #4
Name: Sticker | LUCAS1 (Gold) | Krakow 2017                                      $28.92 USD          #9
Name: StatTrak(TM) Glock-18 | Wasteland Rebel (Field-Tested)                     $29.17 USD          #17
Name: StatTrak(TM) Glock-18 | Wasteland Rebel (Well-Worn)                        $29.17 USD          #11
Name: StatTrak(TM) FAMAS | Djinn (Factory New)                                   $29.17 USD          #7
Name: Sticker | xms (Gold) | Boston 2018                                         $29.18 USD          #7
Name: ESL One Cologne 2014 Cache Souvenir Package                                $29.26 USD          #13
Name: Sticker | LUCAS1 (Gold) | Krakow 2017                                      $28.92 USD          #9
Name: StatTrak(TM) Glock-18 | Wasteland Rebel (Well-Worn)                        $29.17 USD          #11
Name: StatTrak(TM) Glock-18 | Wasteland Rebel (Field-Tested)                     $29.17 USD          #17
Name: StatTrak(TM) FAMAS | Djinn (Factory New)                                   $29.17 USD          #7
Name: Sticker | xms (Gold) | Boston 2018                                         $29.18 USD          #7
Name: AK-47 | Redline (Minimal Wear)                                             $29.21 USD          #155
Name: ESL One Cologne 2014 Cache Souvenir Package                                $29.26 USD          #13
Name: StatTrak(TM) SG 553 | Wave Spray (Factory New)                             $29.41 USD          #7
Name: AK-47 | Fuel Injector (Field-Tested)                                       $29.46 USD          #69
Name: Sticker | suNny (Gold) | Krakow 2017                                       $29.53 USD          #11
Name: StatTrak(TM) PP-Bizon | Blue Streak (Factory New)                          $29.96 USD          #13
Name: AWP | Oni Taiji (Well-Worn)                                                $29.84 USD          #17
Name: Souvenir MP7 | Anodized Navy (Factory New)                                 $29.85 USD          #15
Name: USP-S | Cortex (Factory New)                                               $29.87 USD          #16
Name: M4A1-S | Master Piece (Minimal Wear)                                       $29.87 USD          #34
Name: Sticker | device (Gold) | Boston 2018                                      $29.87 USD          #8
Name: M4A4 | Tornado (Factory New)                                               $29.87 USD          #8
Name: StatTrak(TM) PP-Bizon | High Roller (Factory New)                          $29.90 USD          #13
Name: Sticker | Harp of War (Holo)                                               $29.96 USD          #21
Name: StatTrak(TM) CZ75-Auto | The Fuschia Is Now (Well-Worn)                    $29.99 USD          #3
Name: Souvenir AWP | Safari Mesh (Field-Tested)                                  $29.99 USD          #16
Name: StatTrak(TM) M4A4 | Desolate Space (Field-Tested)                          $30.40 USD          #34
Name: AK-47 | Case Hardened (Minimal Wear)                                       $30.70 USD          #196
Name: M4A4 | Buzz Kill (Factory New)                                             $30.71 USD          #41
Name: StatTrak(TM) AWP | Man-o'-war (Field-Tested)                               $30.76 USD          #20
Name: Souvenir G3SG1 | VariCamo (Factory New)                                    $30.82 USD          #8
Name: StatTrak(TM) SSG 08 | Dragonfire (Battle-Scarred)                          $31.00 USD          #4
Name: StatTrak(TM) P90 | Cold Blooded (Minimal Wear)                             $31.05 USD          #7
Name: StatTrak(TM) SG 553 | Cyrex (Factory New)                                  $31.05 USD          #8
Name: StatTrak(TM) Desert Eagle | Kumicho Dragon (Well-Worn)                     $31.18 USD          #9
Name: StatTrak(TM) Glock-18 | Dragon Tattoo (Minimal Wear)                       $31.23 USD          #8
Name: StatTrak(TM) XM1014 | Tranquility (Factory New)                            $31.23 USD          #12
Name: P90 | Death by Kitty (Minimal Wear)                                        $31.55 USD          #65
Name: StatTrak(TM) M4A4 | The Battlestar (Well-Worn)                             $31.55 USD          #7
Name: StatTrak(TM) M4A4 | Hellfire (Battle-Scarred)                              $31.59 USD          #3
Name: Souvenir MAC-10 | Palm (Factory New)                                       $30.84 USD          #3
Name: Sticker | kennyS (Foil) | Cologne 2016                                     $31.97 USD          #16
Name: Desert Eagle | Pilot (Minimal Wear)                                        $31.98 USD          #11
Name: StatTrak(TM) MAC-10 | Neon Rider (Factory New)                             $31.98 USD          #26
Name: Sticker | Swag (Foil)                                                      $32.00 USD          #30
Name: StatTrak(TM) Desert Eagle | Cobalt Disruption (Minimal Wear)               $32.02 USD          #17
Name: StatTrak(TM) M4A1-S | Golden Coil (Field-Tested)                           $32.02 USD          #64
Name: StatTrak(TM) AK-47 | Aquamarine Revenge (Battle-Scarred)                   $32.13 USD          #11
Name: MAC-10 | Graven (Factory New)                                              $32.27 USD          #7
Name: StatTrak(TM) USP-S | Neo-Noir (Battle-Scarred)                             $32.28 USD          #7
Name: Sticker | AdreN (Gold) | Krakow 2017                                       $32.33 USD          #8
Name: AWP | Asiimov (Well-Worn)                                                  $32.45 USD          #122
Name: StatTrak(TM) Dual Berettas | Cobra Strike (Factory New)                    $32.54 USD          #13
Name: P2000 | Grassland Leaves (Factory New)                                     $32.59 USD          #5
Name: StatTrak(TM) AUG | Stymphalian (Factory New)                               $32.57 USD          #13
Name: Sticker | device (Gold) | Krakow 2017                                      $32.83 USD          #11
Name: AK-47 | Jungle Spray (Factory New)                                         $33.03 USD          #13
Name: Galil AR | Winter Forest (Factory New)                                     $33.13 USD          #9
Name: StatTrak(TM) Galil AR | Sugar Rush (Factory New)                           $33.14 USD          #19
Name: StatTrak(TM) P250 | Cartel (Factory New)                                   $33.18 USD          #12
Name: StatTrak(TM) M4A4 | Hellfire (Field-Tested)                                $33.25 USD          #19
Name: StatTrak(TM) P90 | Asiimov (Minimal Wear)                                  $33.27 USD          #24
Name: StatTrak(TM) M4A1-S | Decimator (Factory New)                              $33.31 USD          #25
Name: StatTrak(TM) Glock-18 | Wasteland Rebel (Minimal Wear)                     $33.41 USD          #18
Name: StatTrak(TM) M4A4 | X-Ray (Minimal Wear)                                   $33.49 USD          #9
Name: StatTrak(TM) AWP | Man-o'-war (Minimal Wear)                               $33.59 USD          #73
Name: StatTrak(TM) M4A1-S | Leaded Glass (Factory New)                           $33.74 USD          #19
Name: StatTrak(TM) R8 Revolver | Llama Cannon (Factory New)                      $33.81 USD          #9
Name: Sticker | FalleN (Gold) | Boston 2018                                      $33.90 USD          #6
Name: StatTrak(TM) USP-S | Stainless (Factory New)                               $33.93 USD          #12
Name: StatTrak(TM) AK-47 | Orbit Mk01 (Factory New)                              $33.99 USD          #27
Name: Sticker | Titan (Holo) | Katowice 2015                                     $34.06 USD          #58
Name: AWP | Hyper Beast (Minimal Wear)                                           $34.06 USD          #95
Name: StatTrak(TM) USP-S | Orion (Minimal Wear)                                  $34.07 USD          #27
Name: StatTrak(TM) USP-S | Blueprint (Factory New)                               $34.20 USD          #16
Name: StatTrak(TM) Glock-18 | Water Elemental (Factory New)                      $34.24 USD          #14
Name: StatTrak(TM) CZ75-Auto | Yellow Jacket (Factory New)                       $34.32 USD          #11
Name: StatTrak(TM) M4A4 | Royal Paladin (Battle-Scarred)                         $34.41 USD          #9
Name: StatTrak(TM) P250 | Mehndi (Factory New)                                   $34.50 USD          #23
Name: StatTrak(TM) SSG 08 | Dragonfire (Field-Tested)                            $34.50 USD          #30
Name: StatTrak(TM) MP7 | Bloodsport (Minimal Wear)                               $34.50 USD          #11
Name: P90 | Emerald Dragon (Well-Worn)                                           $34.50 USD          #4
Name: Souvenir P2000 | Amber Fade (Well-Worn)                                    $34.50 USD          #2
Name: StatTrak(TM) USP-S | Orion (Field-Tested)                                  $34.50 USD          #9
Name: Sticker | Titan (Foil) | Katowice 2015                                     $34.69 USD          #30
Name: Sticker | NiKo (Gold) | Boston 2018                                        $34.69 USD          #11
Name: StatTrak(TM) AWP | Mortis (Battle-Scarred)                                 $34.69 USD          #11
Name: AK-47 | Jet Set (Battle-Scarred)                                           $34.77 USD          #14
Name: P2000 | Ocean Foam (Factory New)                                           $34.97 USD          #75
Name: StatTrak(TM) Desert Eagle | Hypnotic (Factory New)                         $34.98 USD          #51
Name: P2000 | Ocean Foam (Minimal Wear)                                          $34.98 USD          #9
Name: Souvenir AUG | Condemned (Minimal Wear)                                    $35.00 USD          #7
Name: M4A4 | Neo-Noir (Well-Worn)                                                $35.03 USD          #16
Name: Souvenir Five-SeveN | Orange Peel (Factory New)                            $35.03 USD          #8
Name: Souvenir Tec-9 | Nuclear Threat (Well-Worn)                                $35.21 USD          #5
Name: AWP | Oni Taiji (Field-Tested)                                             $35.37 USD          #39
Name: Sticker | Nifty (Gold) | Boston 2018                                       $35.44 USD          #8
Name: StatTrak(TM) Glock-18 | Wasteland Rebel (Battle-Scarred)                   $35.45 USD          #4
Name: MAG-7 | Bulldozer (Factory New)                                            $35.46 USD          #11
Name: Sticker | JW (Gold) | Krakow 2017                                          $36.48 USD          #6
Name: AK-47 | Aquamarine Revenge (Factory New)                                   $35.65 USD          #46
Name: StatTrak(TM) SCAR-20 | Cardiac (Factory New)                               $35.70 USD          #10
Name: Sticker | ScreaM (Foil) | Cologne 2016                                     $35.70 USD          #9
Name: StatTrak(TM) Desert Eagle | Crimson Web (Minimal Wear)                     $35.78 USD          #31
Name: M4A1-S | Icarus Fell (Factory New)                                         $35.83 USD          #154
Name: StatTrak(TM) SCAR-20 | Cardiac (Factory New)                               $35.70 USD          #10
Name: Sticker | ScreaM (Foil) | Cologne 2016                                     $35.70 USD          #9
Name: StatTrak(TM) Desert Eagle | Crimson Web (Minimal Wear)                     $35.78 USD          #31
Name: StatTrak(TM) M4A4 | The Battlestar (Minimal Wear)                          $35.83 USD          #10
Name: M4A1-S | Icarus Fell (Factory New)                                         $35.83 USD          #154
Name: AK-47 | Jet Set (Field-Tested)                                             $36.00 USD          #23
Name: Souvenir Sawed-Off | Full Stop (Minimal Wear)                              $35.83 USD          #7
Name: StatTrak(TM) AWP | Fever Dream (Factory New)                               $36.36 USD          #41
Name: StatTrak(TM) AWP | Redline (Field-Tested)                                  $36.51 USD          #91
Name: Souvenir USP-S | Forest Leaves (Minimal Wear)                              $37.30 USD          #8
Name: AK-47 | Jet Set (Well-Worn)                                                $36.59 USD          #14
Name: Souvenir USP-S | Forest Leaves (Battle-Scarred)                            $36.87 USD          #4
Name: Sticker | Stewie2K (Gold) | Boston 2018                                    $36.68 USD          #18
Name: Souvenir M249 | Gator Mesh (Well-Worn)                                     $36.80 USD          #1
Name: StatTrak(TM) SCAR-20 | Crimson Web (Factory New)                           $37.06 USD          #9
Name: StatTrak(TM) AK-47 | Jaguar (Well-Worn)                                    $37.05 USD          #14
Name: StatTrak(TM) M4A1-S | Atomic Alloy (Factory New)                           $37.06 USD          #33
Name: StatTrak(TM) AWP | Mortis (Field-Tested)                                   $37.06 USD          #26
Name: AK-47 | Bloodsport (Field-Tested)                                          $37.07 USD          #105
Name: Sticker | coldzera (Gold) | Boston 2018                                    $37.18 USD          #12
Name: StatTrak(TM) AK-47 | Frontside Misty (Minimal Wear)                        $37.21 USD          #43
Name: AK-47 | Bloodsport (Well-Worn)                                             $37.32 USD          #26
Name: StatTrak(TM) AK-47 | Jaguar (Battle-Scarred)                               $37.32 USD          #12
Name: Souvenir CZ75-Auto | Chalice (Factory New)                                 $37.49 USD          #13
Name: Sticker | Team Dignitas (Holo) | Cologne 2014                              $37.84 USD          #88
Name: Sticker | GuardiaN (Gold) | Boston 2018                                    $37.85 USD          #7
Name: StatTrak(TM) M4A4 | Buzz Kill (Battle-Scarred)                             $37.95 USD          #12
Name: StatTrak(TM) AK-47 | Point Disarray (Field-Tested)                         $37.99 USD          #21
